before_image_id,after_image_id,pair_type,before_soma_area_mean,before_circularity_mean,before_neurite_length,before_branch_count,before_neurite_density,after_soma_area_mean,after_circularity_mean,after_neurite_length,after_branch_count,after_neurite_density,delta_soma_area_mean,delta_circularity_mean,delta_neurite_length,delta_branch_count,delta_neurite_density,dish,label,is_synthetic
d2_t00_ph056,d2_t02_ph198,real_longitudinal,2097.5,0.27241272629935404,360,34,0.08581644815256258,825.25,0.3435484288746167,424,40,0.12844592547712813,-1272.25,0.07113570257526264,64.0,6.0,0.042629477324565554,2,2.0,False
d2_t00_ph057,d2_t02_ph192,real_longitudinal,1146.0,0.2261693916998834,408,42,0.11867364746945899,768.8,0.4297540485049528,457,48,0.11888657648283038,-377.20000000000005,0.2035846568050694,49.0,6.0,0.00021292901337138792,2,2.0,False
d2_t00_ph058,d2_t02_ph197,real_longitudinal,4160.0,0.09037115977856998,453,57,0.10889423076923077,554.8,0.31612462734742725,383,40,0.1380677721701514,-3605.2,0.22575346756885728,-70.0,-17.0,0.029173541400920627,2,2.0,False
d2_t00_ph059,d2_t02_ph209,real_longitudinal,4122.0,0.06262066595461972,482,33,0.11693352741387676,465.4,0.3539468142817327,274,21,0.1177481736140954,-3656.6,0.29132614832711295,-208.0,-12.0,0.0008146462002186355,2,2.0,False
d2_t00_ph060,d2_t02_ph198,real_longitudinal,2188.0,0.31860076905161017,520,47,0.11882998171846434,825.25,0.3435484288746167,424,40,0.12844592547712813,-1362.75,0.024947659823006507,-96.0,-7.0,0.009615943758663786,2,2.0,False
d2_t00_ph061,d2_t02_ph192,real_longitudinal,838.3333333333334,0.4167438774358923,230,19,0.09145129224652088,768.8,0.4297540485049528,457,48,0.11888657648283038,-69.53333333333342,0.013010171069060494,227.0,29.0,0.027435284236309504,2,2.0,False
d2_t00_ph062,d2_t02_ph204,real_longitudinal,1191.6666666666667,0.17512555226707063,473,65,0.13230769230769232,380.8333333333333,0.3156945496245582,336,32,0.14704595185995623,-810.8333333333335,0.14056899735748754,-137.0,-33.0,0.014738259552263905,2,2.0,False
d2_t00_ph063,d2_t02_ph210,real_longitudinal,1923.5,0.16228098742990238,341,31,0.08864049909020015,3855.0,0.16145549408992774,237,10,0.06147859922178988,1931.5,-0.0008254933399746422,-104.0,-21.0,-0.02716189986841027,2,2.0,False
d2_t00_ph064,d2_t02_ph208,real_longitudinal,1143.0,0.3315113961046754,182,17,0.07961504811898512,651.6666666666666,0.2492233971653557,215,4,0.10997442455242967,-491.33333333333337,-0.0822879989393197,33.0,-13.0,0.03035937643344455,2,2.0,False
d2_t00_ph065,d2_t02_ph195,real_longitudinal,998.25,0.3457998053499262,427,36,0.10693713999499123,1171.0,0.3512551706708796,187,16,0.0798462852263023,172.75,0.005455365320953365,-240.0,-20.0,-0.02709085476868893,2,2.0,False
d2_t00_ph066,d2_t02_ph199,real_longitudinal,1039.6666666666667,0.3322281675751649,273,22,0.08752805386341776,3791.0,0.35353467061993427,268,24,0.07069374835135848,2751.333333333333,0.021306503044769387,-5.0,2.0,-0.016834305512059278,2,2.0,False
d2_t00_ph067,d2_t02_ph200,real_longitudinal,1586.0,0.5914308535706522,141,12,0.044451450189155105,802.0,0.24930767096250758,380,18,0.11845386533665836,-784.0,-0.34212318260814456,239.0,6.0,0.07400241514750325,2,2.0,False
d2_t00_ph068,d2_t02_ph194,real_longitudinal,784.5,0.3605272864344258,376,39,0.11982154238368388,780.25,0.2587759189562509,397,37,0.12720281960909965,-4.25,-0.10175136747817487,21.0,-2.0,0.007381277225415775,2,2.0,False
d2_t00_ph069,d2_t02_ph195,real_longitudinal,1798.5,0.23637917596514046,345,73,0.09591326105087573,1171.0,0.3512551706708796,187,16,0.0798462852263023,-627.5,0.11487599470573912,-158.0,-57.0,-0.016066975824573435,2,2.0,False
d2_t00_ph070,d2_t02_ph194,real_longitudinal,1923.0,0.2084442953294745,408,74,0.1060842433697348,780.25,0.2587759189562509,397,37,0.12720281960909965,-1142.75,0.0503316236267764,-11.0,-37.0,0.02111857623936486,2,2.0,False
d2_t00_ph071,d2_t02_ph210,real_longitudinal,1660.0,0.1584192533434084,372,62,0.11204819277108434,3855.0,0.16145549408992774,237,10,0.06147859922178988,2195.0,0.003036240746519342,-135.0,-52.0,-0.05056959354929446,2,2.0,False
d2_t00_ph072,d2_t02_ph205,real_longitudinal,1272.0,0.34579424019987437,214,14,0.05607966457023061,571.0,0.3342875667632204,318,16,0.11138353765323993,-701.0,-0.011506673436653958,104.0,2.0,0.05530387308300932,2,2.0,False
d2_t00_ph073,d2_t02_ph207,real_longitudinal,4288.0,0.13707256805814616,323,26,0.07532649253731344,4005.0,0.1841656361299124,288,17,0.07191011235955057,-283.0,0.04709306807176625,-35.0,-9.0,-0.0034163801777628705,2,2.0,False
d2_t00_ph045,d2_t04_ph326,real_longitudinal,1117.5,0.27934348800455444,335,38,0.14988814317673377,1383.0,0.40158999764933334,364,23,0.08773198361050856,265.5,0.1222465096447789,29.0,-15.0,-0.06215615956622521,2,4.0,False
d2_t00_ph046,d2_t04_ph329,real_longitudinal,2207.0,0.15655963984597027,572,64,0.12958767557770728,705.6666666666666,0.2328054279238941,305,14,0.14407179971658007,-1501.3333333333335,0.07624578807792384,-267.0,-50.0,0.01448412413887279,2,4.0,False
d2_t00_ph047,d2_t04_ph311,real_longitudinal,562.4285714285714,0.2085837301200256,603,52,0.15316230632461264,543.0,0.29760583722620176,401,4,0.14769797421731123,-19.428571428571445,0.08902210710617617,-202.0,-48.0,-0.005464332107301406,2,4.0,False
d2_t00_ph048,d2_t04_ph327,real_longitudinal,3932.0,0.1614073994670669,316,29,0.08036622583926754,366.2,0.36910738723308656,274,26,0.14964500273074824,-3565.8,0.20769998776601967,-42.0,-3.0,0.0692787768914807,2,4.0,False
d2_t00_ph049,d2_t04_ph310,real_longitudinal,1829.5,0.2989046029057846,321,29,0.08772888767422793,1032.5,0.1917307232438877,342,27,0.16561743341404359,-797.0,-0.10717387966189687,21.0,-2.0,0.07788854573981566,2,4.0,False
d2_t00_ph050,d2_t04_ph318,real_longitudinal,859.3333333333334,0.25662955389290437,307,20,0.11908456167571761,270.42857142857144,0.31824554944067807,305,9,0.16111991547807714,-588.9047619047619,0.061615995547773694,-2.0,-11.0,0.042035353802359524,2,4.0,False
d2_t00_ph051,d2_t04_ph321,real_longitudinal,4030.0,0.18340045858585252,335,35,0.08312655086848635,267.625,0.4042589163542897,317,18,0.14806165343297525,-3762.375,0.22085845776843716,-18.0,-17.0,0.06493510256448891,2,4.0,False
d2_t00_ph052,d2_t04_ph316,real_longitudinal,3570.0,0.10706788369248489,279,12,0.07815126050420168,1276.0,0.1601761191463108,381,42,0.14929467084639497,-2294.0,0.05310823545382591,102.0,30.0,0.07114341034219329,2,4.0,False
d2_t00_ph053,d2_t04_ph312,real_longitudinal,1213.0,0.14912034642948188,587,77,0.16130805166254467,351.75,0.2812976895741448,480,34,0.17057569296375266,-861.25,0.13217734314466292,-107.0,-43.0,0.009267641301207996,2,4.0,False
d2_t00_ph054,d2_t04_ph313,real_longitudinal,731.25,0.2620295308373394,331,60,0.11316239316239317,1222.0,0.26899968784232536,431,42,0.11756683033278778,490.75,0.0069701570049859884,100.0,-18.0,0.004404437170394612,2,4.0,False
d2_t00_ph055,d2_t04_ph326,real_longitudinal,1905.0,0.12701172720476242,473,79,0.1241469816272966,1383.0,0.40158999764933334,364,23,0.08773198361050856,-522.0,0.27457827044457095,-109.0,-56.0,-0.03641499801678803,2,4.0,False
d2_t00_ph056,d2_t04_ph315,real_longitudinal,2097.5,0.27241272629935404,360,34,0.08581644815256258,362.1666666666667,0.3620808066157471,311,18,0.14312011044638748,-1735.3333333333333,0.08966808031639306,-49.0,-16.0,0.0573036622938249,2,4.0,False
d2_t00_ph057,d2_t04_ph315,real_longitudinal,1146.0,0.2261693916998834,408,42,0.11867364746945899,362.1666666666667,0.3620808066157471,311,18,0.14312011044638748,-783.8333333333333,0.1359114149158637,-97.0,-24.0,0.024446462976928485,2,4.0,False
d2_t00_ph058,d2_t04_ph328,real_longitudinal,4160.0,0.09037115977856998,453,57,0.10889423076923077,422.5,0.3559876615719405,227,14,0.13431952662721894,-3737.5,0.26561650179337054,-226.0,-43.0,0.025425295857988167,2,4.0,False
d2_t00_ph059,d2_t04_ph312,real_longitudinal,4122.0,0.06262066595461972,482,33,0.11693352741387676,351.75,0.2812976895741448,480,34,0.17057569296375266,-3770.25,0.21867702361952507,-2.0,1.0,0.0536421655498759,2,4.0,False
d2_t00_ph060,d2_t04_ph328,real_longitudinal,2188.0,0.31860076905161017,520,47,0.11882998171846434,422.5,0.3559876615719405,227,14,0.13431952662721894,-1765.5,0.03738689252033034,-293.0,-33.0,0.015489544908754593,2,4.0,False
d2_t00_ph061,d2_t04_ph328,real_longitudinal,838.3333333333334,0.4167438774358923,230,19,0.09145129224652088,422.5,0.3559876615719405,227,14,0.13431952662721894,-415.83333333333337,-0.0607562158639518,-3.0,-5.0,0.04286823438069806,2,4.0,False
d2_t00_ph062,d2_t04_ph321,real_longitudinal,1191.6666666666667,0.17512555226707063,473,65,0.13230769230769232,267.625,0.4042589163542897,317,18,0.14806165343297525,-924.0416666666667,0.22913336408721904,-156.0,-47.0,0.015753961125282934,2,4.0,False
d2_t00_ph063,d2_t04_ph312,real_longitudinal,1923.5,0.16228098742990238,341,31,0.08864049909020015,351.75,0.2812976895741448,480,34,0.17057569296375266,-1571.75,0.11901670214424243,139.0,3.0,0.08193519387355251,2,4.0,False
d2_t00_ph064,d2_t04_ph312,real_longitudinal,1143.0,0.3315113961046754,182,17,0.07961504811898512,351.75,0.2812976895741448,480,34,0.17057569296375266,-791.25,-0.05021370653053059,298.0,17.0,0.09096064484476754,2,4.0,False
d2_t00_ph065,d2_t04_ph314,real_longitudinal,998.25,0.3457998053499262,427,36,0.10693713999499123,4166.0,0.09671728755398881,332,18,0.07969275084013443,3167.75,-0.2490825177959374,-95.0,-18.0,-0.027244389154856802,2,4.0,False
d2_t00_ph066,d2_t04_ph321,real_longitudinal,1039.6666666666667,0.3322281675751649,273,22,0.08752805386341776,267.625,0.4042589163542897,317,18,0.14806165343297525,-772.0416666666667,0.0720307487791248,44.0,-4.0,0.06053359956955749,2,4.0,False
d2_t00_ph067,d2_t04_ph312,real_longitudinal,1586.0,0.5914308535706522,141,12,0.044451450189155105,351.75,0.2812976895741448,480,34,0.17057569296375266,-1234.25,-0.31013316399650737,339.0,22.0,0.12612424277459755,2,4.0,False
d2_t00_ph068,d2_t04_ph318,real_longitudinal,784.5,0.3605272864344258,376,39,0.11982154238368388,270.42857142857144,0.31824554944067807,305,9,0.16111991547807714,-514.0714285714286,-0.04228173699374771,-71.0,-30.0,0.041298373094393256,2,4.0,False
d2_t00_ph069,d2_t04_ph311,real_longitudinal,1798.5,0.23637917596514046,345,73,0.09591326105087573,543.0,0.29760583722620176,401,4,0.14769797421731123,-1255.5,0.0612266612610613,56.0,-69.0,0.0517847131664355,2,4.0,False
d2_t00_ph070,d2_t04_ph320,real_longitudinal,1923.0,0.2084442953294745,408,74,0.1060842433697348,4150.0,0.05383893905602995,467,40,0.11253012048192772,2227.0,-0.15460535627344457,59.0,-34.0,0.006445877112192924,2,4.0,False
d2_t00_ph071,d2_t04_ph309,real_longitudinal,1660.0,0.1584192533434084,372,62,0.11204819277108434,1260.3333333333333,0.16138553536917938,538,25,0.1422903993652473,-399.66666666666674,0.002966282025770983,166.0,-37.0,0.03024220659416295,2,4.0,False
d2_t00_ph072,d2_t04_ph323,real_longitudinal,1272.0,0.34579424019987437,214,14,0.05607966457023061,738.5,0.26107700862333433,402,38,0.13608666215301288,-533.5,-0.08471723157654004,188.0,24.0,0.08000699758278226,2,4.0,False
d2_t00_ph073,d2_t04_ph310,real_longitudinal,4288.0,0.13707256805814616,323,26,0.07532649253731344,1032.5,0.1917307232438877,342,27,0.16561743341404359,-3255.5,0.05465815518574155,19.0,1.0,0.09029094087673015,2,4.0,False
d2_t00_ph045,d2_t06_ph409,real_longitudinal,1117.5,0.27934348800455444,335,38,0.14988814317673377,507.2,0.2830317362118939,345,21,0.13604100946372238,-610.3,0.003688248207339484,10.0,-17.0,-0.013847133713011384,2,6.0,False
d2_t00_ph046,d2_t06_ph408,real_longitudinal,2207.0,0.15655963984597027,572,64,0.12958767557770728,583.4,0.19223253985661376,422,20,0.14466918066506684,-1623.6,0.035672900010643493,-150.0,-44.0,0.015081505087359559,2,6.0,False
d2_t00_ph047,d2_t06_ph423,real_longitudinal,562.4285714285714,0.2085837301200256,603,52,0.15316230632461264,437.0,0.22252031325005867,600,31,0.17162471395881007,-125.42857142857144,0.01393658313003307,-3.0,-21.0,0.01846240763419743,2,6.0,False
d2_t00_ph048,d2_t06_ph406,real_longitudinal,3932.0,0.1614073994670669,316,29,0.08036622583926754,4298.0,0.07077768077255281,456,56,0.10609585853885528,366.0,-0.09062971869451408,140.0,27.0,0.025729632699587737,2,6.0,False
d2_t00_ph049,d2_t06_ph414,real_longitudinal,1829.5,0.2989046029057846,321,29,0.08772888767422793,411.6,0.24403641781167257,299,30,0.14528668610301262,-1417.9,-0.05486818509411201,-22.0,1.0,0.057557798428784696,2,6.0,False
d2_t00_ph050,d2_t06_ph418,real_longitudinal,859.3333333333334,0.25662955389290437,307,20,0.11908456167571761,393.0,0.3432070076909758,324,14,0.1648854961832061,-466.33333333333337,0.08657745379807141,17.0,-6.0,0.0458009345074885,2,6.0,False
d2_t00_ph051,d2_t06_ph416,real_longitudinal,4030.0,0.18340045858585252,335,35,0.08312655086848635,327.0,0.4453479921034613,352,9,0.1345565749235474,-3703.0,0.2619475335176088,17.0,-26.0,0.051430024055061044,2,6.0,False
d2_t00_ph052,d2_t06_ph419,real_longitudinal,3570.0,0.10706788369248489,279,12,0.07815126050420168,293.42857142857144,0.3281250426530251,313,22,0.15238558909444985,-3276.5714285714284,0.22105715896054023,34.0,10.0,0.07423432859024817,2,6.0,False
d2_t00_ph053,d2_t06_ph422,real_longitudinal,1213.0,0.14912034642948188,587,77,0.16130805166254467,874.0,0.19593142269920996,352,29,0.13424866514111367,-339.0,0.04681107626972808,-235.0,-48.0,-0.027059386521431,2,6.0,False
d2_t00_ph054,d2_t06_ph413,real_longitudinal,731.25,0.2620295308373394,331,60,0.11316239316239317,379.0,0.3064112912984836,364,6,0.13720316622691292,-352.25,0.044381760461144226,33.0,-54.0,0.024040773064519752,2,6.0,False
d2_t00_ph055,d2_t06_ph423,real_longitudinal,1905.0,0.12701172720476242,473,79,0.1241469816272966,437.0,0.22252031325005867,600,31,0.17162471395881007,-1468.0,0.09550858604529625,127.0,-48.0,0.04747773233151348,2,6.0,False
d2_t00_ph056,d2_t06_ph411,real_longitudinal,2097.5,0.27241272629935404,360,34,0.08581644815256258,588.0,0.3548055353288385,276,18,0.11734693877551021,-1509.5,0.08239280902948448,-84.0,-16.0,0.03153049062294763,2,6.0,False
d2_t00_ph057,d2_t06_ph426,real_longitudinal,1146.0,0.2261693916998834,408,42,0.11867364746945899,494.5,0.377993536671714,324,17,0.10920121334681497,-651.5,0.15182414497183058,-84.0,-25.0,-0.009472434122644022,2,6.0,False
d2_t00_ph058,d2_t06_ph416,real_longitudinal,4160.0,0.09037115977856998,453,57,0.10889423076923077,327.0,0.4453479921034613,352,9,0.1345565749235474,-3833.0,0.35497683232489136,-101.0,-48.0,0.02566234415431662,2,6.0,False
d2_t00_ph059,d2_t06_ph421,real_longitudinal,4122.0,0.06262066595461972,482,33,0.11693352741387676,819.3333333333334,0.31557794881391854,286,19,0.11635475996745322,-3302.6666666666665,0.2529572828592988,-196.0,-14.0,-0.0005787674464235448,2,6.0,False
d2_t00_ph060,d2_t06_ph424,real_longitudinal,2188.0,0.31860076905161017,520,47,0.11882998171846434,258.1111111111111,0.3515572062095973,361,27,0.15540249677141627,-1929.888888888889,0.03295643715798713,-159.0,-20.0,0.03657251505295192,2,6.0,False
d2_t00_ph061,d2_t06_ph422,real_longitudinal,838.3333333333334,0.4167438774358923,230,19,0.09145129224652088,874.0,0.19593142269920996,352,29,0.13424866514111367,35.66666666666663,-0.22081245473668235,122.0,10.0,0.04279737289459279,2,6.0,False
d2_t00_ph062,d2_t06_ph423,real_longitudinal,1191.6666666666667,0.17512555226707063,473,65,0.13230769230769232,437.0,0.22252031325005867,600,31,0.17162471395881007,-754.6666666666667,0.04739476098298803,127.0,-34.0,0.03931702165111775,2,6.0,False
d2_t00_ph063,d2_t06_ph416,real_longitudinal,1923.5,0.16228098742990238,341,31,0.08864049909020015,327.0,0.4453479921034613,352,9,0.1345565749235474,-1596.5,0.28306700467355894,11.0,-22.0,0.04591607583334724,2,6.0,False
d2_t00_ph064,d2_t06_ph405,real_longitudinal,1143.0,0.3315113961046754,182,17,0.07961504811898512,303.8333333333333,0.4056013485440219,272,11,0.1492046077893582,-839.1666666666667,0.07408995243934652,90.0,-6.0,0.06958955967037309,2,6.0,False
d2_t00_ph065,d2_t06_ph415,real_longitudinal,998.25,0.3457998053499262,427,36,0.10693713999499123,524.2,0.2577816194587762,395,21,0.15070583746661578,-474.04999999999995,-0.08801818589115001,-32.0,-15.0,0.043768697471624554,2,6.0,False
d2_t00_ph066,d2_t06_ph408,real_longitudinal,1039.6666666666667,0.3322281675751649,273,22,0.08752805386341776,583.4,0.19223253985661376,422,20,0.14466918066506684,-456.26666666666677,-0.13999562771855112,149.0,-2.0,0.05714112680164908,2,6.0,False
d2_t00_ph067,d2_t06_ph424,real_longitudinal,1586.0,0.5914308535706522,141,12,0.044451450189155105,258.1111111111111,0.3515572062095973,361,27,0.15540249677141627,-1327.888888888889,-0.23987364736105488,220.0,15.0,0.11095104658226115,2,6.0,False
d2_t00_ph068,d2_t06_ph410,real_longitudinal,784.5,0.3605272864344258,376,39,0.11982154238368388,382.85714285714283,0.45207356423698386,332,27,0.12388059701492538,-401.64285714285717,0.09154627780255808,-44.0,-12.0,0.004059054631241496,2,6.0,False
d2_t00_ph069,d2_t06_ph410,real_longitudinal,1798.5,0.23637917596514046,345,73,0.09591326105087573,382.85714285714283,0.45207356423698386,332,27,0.12388059701492538,-1415.642857142857,0.2156943882718434,-13.0,-46.0,0.02796733596404964,2,6.0,False
d2_t00_ph070,d2_t06_ph410,real_longitudinal,1923.0,0.2084442953294745,408,74,0.1060842433697348,382.85714285714283,0.45207356423698386,332,27,0.12388059701492538,-1540.142857142857,0.24362926890750936,-76.0,-47.0,0.017796353645190582,2,6.0,False
d2_t00_ph071,d2_t06_ph419,real_longitudinal,1660.0,0.1584192533434084,372,62,0.11204819277108434,293.42857142857144,0.3281250426530251,313,22,0.15238558909444985,-1366.5714285714284,0.16970578930961672,-59.0,-40.0,0.04033739632336551,2,6.0,False
d2_t00_ph072,d2_t06_ph417,real_longitudinal,1272.0,0.34579424019987437,214,14,0.05607966457023061,353.57142857142856,0.38987804911870855,294,10,0.11878787878787879,-918.4285714285714,0.04408380891883418,80.0,-4.0,0.06270821421764819,2,6.0,False
d2_t00_ph073,d2_t06_ph425,real_longitudinal,4288.0,0.13707256805814616,323,26,0.07532649253731344,459.1666666666667,0.2829539708059114,404,38,0.14664246823956442,-3828.8333333333335,0.14588140274776523,81.0,12.0,0.07131597570225098,2,6.0,False
d2_t00_ph045,d2_t08_ph515,real_longitudinal,1117.5,0.27934348800455444,335,38,0.14988814317673377,476.0,0.46094538403016544,281,17,0.1180672268907563,-641.5,0.181601896025611,-54.0,-21.0,-0.03182091628597747,2,8.0,False
d2_t00_ph046,d2_t08_ph508,real_longitudinal,2207.0,0.15655963984597027,572,64,0.12958767557770728,449.0,0.37474584021190926,315,12,0.1403118040089087,-1758.0,0.218186200365939,-257.0,-52.0,0.010724128431201407,2,8.0,False
d2_t00_ph047,d2_t08_ph496,real_longitudinal,562.4285714285714,0.2085837301200256,603,52,0.15316230632461264,272.875,0.32424816905764287,386,25,0.17682088868529547,-289.55357142857144,0.11566443893761727,-217.0,-27.0,0.02365858236068283,2,8.0,False
d2_t00_ph048,d2_t08_ph494,real_longitudinal,3932.0,0.1614073994670669,316,29,0.08036622583926754,373.0,0.2923204548576285,302,24,0.16193029490616623,-3559.0,0.13091305539056158,-14.0,-5.0,0.08156406906689868,2,8.0,False
d2_t00_ph049,d2_t08_ph513,real_longitudinal,1829.5,0.2989046029057846,321,29,0.08772888767422793,431.2857142857143,0.26919354785379157,487,14,0.16131169261344816,-1398.2142857142858,-0.029711055051993007,166.0,-15.0,0.07358280493922023,2,8.0,False
d2_t00_ph050,d2_t08_ph541,real_longitudinal,859.3333333333334,0.25662955389290437,307,20,0.11908456167571761,496.75,0.25028680091975375,275,13,0.13839959738298943,-362.58333333333337,-0.006342752973150623,-32.0,-7.0,0.01931503570727182,2,8.0,False
d2_t00_ph051,d2_t08_ph520,real_longitudinal,4030.0,0.18340045858585252,335,35,0.08312655086848635,269.22222222222223,0.3060248903554493,483,18,0.199339661576558,-3760.777777777778,0.12262443176959675,148.0,-17.0,0.11621311070807165,2,8.0,False
d2_t00_ph052,d2_t08_ph539,real_longitudinal,3570.0,0.10706788369248489,279,12,0.07815126050420168,257.125,0.3199076464727162,384,26,0.18667963052989792,-3312.875,0.2128397627802313,105.0,14.0,0.10852837002569624,2,8.0,False
