image_id,dish,day,label,soma_area_mean,circularity_mean,neurite_length,branch_count,neurite_density
d3_t02_ph236,3,2,2.0,894.0,0.30628674515347765,467,63,0.13059284116331096
d3_t02_ph237,3,2,2.0,1343.6666666666667,0.402785596383825,342,19,0.08484247085090549
d3_t02_ph238,3,2,2.0,648.0,0.4768954484711953,377,38,0.11635802469135803
d3_t02_ph239,3,2,2.0,1431.6666666666667,0.2717980833768485,413,29,0.09615832363213038
d3_t02_ph240,3,2,2.0,954.6666666666666,0.13542381467302633,478,42,0.16689944134078213
d3_t04_ph330,3,4,4.0,480.4,0.268959218806073,361,15,0.15029142381348876
d3_t04_ph331,3,4,4.0,356.42857142857144,0.38377473537819806,326,24,0.13066132264529057
d3_t04_ph332,3,4,4.0,393.5,0.3405528655012109,392,47,0.1660313426514189
d3_t04_ph333,3,4,4.0,305.85714285714283,0.3295948076740566,355,23,0.16581036898645493
d3_t04_ph334,3,4,4.0,362.6,0.5425690736507314,164,17,0.09045780474351903
d3_t04_ph335,3,4,4.0,398.2857142857143,0.3539760772205826,412,3,0.14777618364418937
d3_t04_ph336,3,4,4.0,396.625,0.41615913321189046,398,27,0.12543334383863852
d3_t04_ph337,3,4,4.0,486.1666666666667,0.3564378277555134,358,4,0.12272883099074391
d3_t04_ph338,3,4,4.0,439.57142857142856,0.2796150749275327,383,8,0.12447188820279494
d3_t04_ph339,3,4,4.0,714.0,0.3309556625950604,361,40,0.12640056022408963
d3_t04_ph340,3,4,4.0,690.8,0.3745472928188479,345,31,0.09988419224088015
d3_t04_ph341,3,4,4.0,2133.5,0.06949823572258906,516,15,0.12092805249589876
d3_t04_ph342,3,4,4.0,512.3333333333334,0.285097359228178,454,51,0.14769030579050096
d3_t04_ph343,3,4,4.0,378.2,0.4448111575380917,209,5,0.11052353252247488
d3_t04_ph344,3,4,4.0,311.8333333333333,0.4752735180821522,239,10,0.1277391769107429
d3_t04_ph345,3,4,4.0,942.0,0.3314914436229588,456,36,0.12101910828025478
d3_t04_ph346,3,4,4.0,340.22222222222223,0.3434950181980009,456,14,0.14892227302416722
d3_t04_ph347,3,4,4.0,499.2,0.3870581732003904,316,31,0.1266025641025641
d3_t04_ph348,3,4,4.0,933.0,0.16432123275542876,279,26,0.1495176848874598
d3_t04_ph349,3,4,4.0,638.0,0.2677474372219048,367,18,0.14380877742946707
d3_t04_ph350,3,4,4.0,528.8333333333334,0.2400778784203592,472,42,0.14875512133627483
d3_t04_ph351,3,4,4.0,672.4,0.33501617962120767,398,15,0.11838191552647234
d3_t04_ph352,3,4,4.0,271.1,0.42433500889178377,419,29,0.15455551457026928
d3_t04_ph353,3,4,4.0,448.6666666666667,0.21336762781084817,453,24,0.16827637444279347
d3_t04_ph354,3,4,4.0,323.55555555555554,0.3207900228499167,463,28,0.15899725274725274
d3_t06_h438,3,6,6.0,237.75,0.508592739147725,232,18,0.12197686645636173
d3_t06_ph427,3,6,6.0,842.3333333333334,0.16542525254453844,336,29,0.1329639889196676
d3_t06_ph428,3,6,6.0,353.0,0.41611717048852537,277,17,0.1307837582625118
d3_t06_ph429,3,6,6.0,459.1666666666667,0.41628449936050166,346,20,0.12558983666061707
d3_t06_ph430,3,6,6.0,438.0,0.3085422091275917,417,21,0.158675799086758
d3_t06_ph431,3,6,6.0,600.3333333333334,0.26253492111971116,230,3,0.12770682953914492
d3_t06_ph432,3,6,6.0,273.85714285714283,0.44449906976506603,294,34,0.15336463223787167
d3_t06_ph433,3,6,6.0,1557.0,0.23952914201934086,441,48,0.1416184971098266
d3_t06_ph434,3,6,6.0,351.2,0.403421012024954,209,20,0.11902050113895217
d3_t06_ph435,3,6,6.0,564.0,0.3981080928521486,177,11,0.10460992907801418
d3_t06_ph436,3,6,6.0,644.0,0.3269148355349785,227,12,0.11749482401656315
d3_t06_ph437,3,6,6.0,397.0,0.37973079395988785,190,11,0.11964735516372796
d3_t06_ph438,3,6,6.0,309.375,0.3579449054921311,397,26,0.1604040404040404
d3_t06_ph439,3,6,6.0,555.75,0.25168569078544395,331,11,0.148897885739991
d3_t06_ph440,3,6,6.0,280.2857142857143,0.4426415614640236,259,18,0.13200815494393475
d3_t08_ph545,3,8,8.0,430.3333333333333,0.2978624859842444,437,36,0.16924864446165763
d3_t08_ph546,3,8,8.0,342.875,0.40008741046566576,381,17,0.13889901567626686
d3_t08_ph547,3,8,8.0,316.1666666666667,0.32679736510028146,316,34,0.1665788086452293
d3_t08_ph548,3,8,8.0,300.75,0.4617115090783337,172,17,0.142975893599335
d3_t08_ph549,3,8,8.0,560.0,0.4011830146088835,372,20,0.13285714285714287
d3_t08_ph550,3,8,8.0,319.85714285714283,0.37728469737276094,349,19,0.1558731576596695
d3_t08_ph551,3,8,8.0,335.5,0.3337113374545356,298,14,0.14803775459513163
d3_t08_ph552,3,8,8.0,313.875,0.3171580246042198,366,11,0.14575866188769415
d3_t08_ph553,3,8,8.0,412.57142857142856,0.3118328779272671,428,18,0.1481994459833795
d3_t08_ph554,3,8,8.0,423.42857142857144,0.34338667482504764,415,17,0.14001349527665316
d3_t08_ph555,3,8,8.0,542.8,0.29173571025017037,379,3,0.13964627855563744
d3_t08_ph556,3,8,8.0,538.8333333333334,0.35832970355347554,415,25,0.1283637488400866
d3_t08_ph557,3,8,8.0,327.5,0.3530044152832415,299,7,0.15216284987277354
d3_t08_ph558,3,8,8.0,364.0,0.3500676899080483,261,4,0.1434065934065934
d3_t08_ph559,3,8,8.0,373.7142857142857,0.4179265545051169,365,21,0.13952599388379205
d3_t08_ph560,3,8,8.0,649.5,0.26101233264197643,377,31,0.14511162432640493
d3_t08_ph561,3,8,8.0,343.0,0.17821485246814597,540,34,0.22490628904623075
d3_t08_ph562,3,8,8.0,389.55555555555554,0.3349130177401558,439,22,0.12521391899600684
d3_t08_ph563,3,8,8.0,289.2857142857143,0.3563285470163246,335,43,0.1654320987654321
d3_t08_ph564,3,8,8.0,249.71428571428572,0.4242557373788079,271,14,0.15503432494279176
d3_t08_ph565,3,8,8.0,315.55555555555554,0.40349575729865356,432,23,0.15211267605633802
d3_t08_ph566,3,8,8.0,462.5,0.25503709285731024,324,27,0.17513513513513512
d3_t08_ph567,3,8,8.0,305.8,0.4250293639575851,208,6,0.13603662524525834
d3_t08_ph568,3,8,8.0,849.75,0.18964667495934684,491,32,0.14445425125036776
d3_t08_ph569,3,8,8.0,621.0,0.4179663975837659,451,15,0.14524959742351046
d3_t08_ph570,3,8,8.0,360.14285714285717,0.3645380212196172,316,15,0.12534708449028165
d3_t08_ph571,3,8,8.0,336.5,0.32477379597619055,355,19,0.17582961862308075
d3_t10_ph682,3,10,10.0,356.2857142857143,0.287040813617044,445,9,0.1784282277465918
d3_t10_ph683,3,10,10.0,367.0,0.2425208128788658,495,56,0.1685967302452316
d3_t10_ph684,3,10,10.0,513.6666666666666,0.27379287348602577,440,28,0.1427644386761843
d3_t10_ph685,3,10,10.0,339.5,0.3274620439277524,290,9,0.14236622484045164
d3_t10_ph686,3,10,10.0,547.0,0.44557554644895986,427,37,0.15612431444241318
d3_t10_ph687,3,10,10.0,364.5,0.4403239145657082,376,31,0.1289437585733882
d3_t10_ph688,3,10,10.0,355.3333333333333,0.37046622156466197,473,30,0.1479049405878674
d3_t10_ph689,3,10,10.0,1375.3333333333333,0.2896026561867024,390,29,0.09452253999030538
d3_t10_ph690,3,10,10.0,480.0,0.3484851912527991,406,39,0.14097222222222222
d3_t10_ph691,3,10,10.0,901.25,0.26025986022118414,401,30,0.11123439667128987
d3_t10_ph692,3,10,10.0,725.75,0.3013491877352442,322,24,0.11091973820186014
d3_t10_ph693,3,10,10.0,289.77777777777777,0.45081256330222963,400,37,0.15337423312883436
d3_t10_ph694,3,10,10.0,310.57142857142856,0.36574571520071425,325,10,0.14949402023919042
d3_t10_ph695,3,10,10.0,369.0,0.31255315622151353,293,44,0.15880758807588075
d3_t10_ph696,3,10,10.0,485.8,0.5872718851484582,201,6,0.08275010292301359
d3_t10_ph697,3,10,10.0,283.375,0.36678582395107184,364,22,0.16056462284958095
d3_t10_ph698,3,10,10.0,293.2857142857143,0.2830052991373381,338,14,0.16463711641500245
d3_t10_ph699,3,10,10.0,311.6666666666667,0.4074487576533033,264,28,0.1411764705882353
d3_t10_ph700,3,10,10.0,213.88888888888889,0.33379906831433515,327,7,0.16987012987012987
d3_t12_ph816,3,12,12.0,296.5,0.3640611790637588,374,23,0.15767284991568298
d3_t12_ph817,3,12,12.0,438.8333333333333,0.3312898445900602,377,21,0.14318268135206988
d3_t12_ph818,3,12,12.0,588.6666666666666,0.4856431744175311,319,23,0.09031710079275199
d3_t12_ph819,3,12,12.0,276.27272727272725,0.42767091678979524,440,36,0.1447844685751892
d3_t12_ph820,3,12,12.0,454.42857142857144,0.40268531477341213,497,47,0.1562401760452688
d3_t12_ph821,3,12,12.0,558.5,0.20919801214814104,555,44,0.1656222023276634
d3_t12_ph822,3,12,12.0,339.2,0.38205846184374065,216,11,0.12735849056603774
d3_t12_ph823,3,12,12.0,600.4,0.44635512213389744,347,39,0.11558960692871419
d3_t12_ph824,3,12,12.0,796.75,0.5814300098610548,241,17,0.07561970505177283
d3_t12_ph825,3,12,12.0,512.1428571428571,0.29145119961113053,465,19,0.1297071129707113
d3_t12_ph826,3,12,12.0,306.44444444444446,0.38436544330814504,452,39,0.16388687454677303
d3_t12_ph827,3,12,12.0,304.9,0.3638213433513375,495,25,0.16234831092161364
d3_t12_ph828,3,12,12.0,460.14285714285717,0.22568081521692043,593,22,0.18410431542999067
d3_t12_ph829,3,12,12.0,718.75,0.3465488983219082,379,48,0.13182608695652173
d3_t12_ph830,3,12,12.0,428.3333333333333,0.3398189219303231,368,21,0.1431906614785992
d3_t12_ph831,3,12,12.0,617.4,0.27416530196647837,463,20,0.14998380304502754
d3_t12_ph832,3,12,12.0,1093.3333333333333,0.2460333283585899,477,25,0.14542682926829267
d3_t12_ph833,3,12,12.0,845.5,0.20181532390786294,475,54,0.1404494382022472
d3_t12_ph834,3,12,12.0,625.0,0.2791004357848915,315,33,0.126
d3_t12_ph835,3,12,12.0,594.5,0.21771704211770299,334,30,0.1404541631623213
d3_t12_ph836,3,12,12.0,478.3333333333333,0.2726776551744574,389,19,0.13554006968641116
d3_t12_ph837,3,12,12.0,530.3333333333334,0.28406875092283923,413,18,0.1297925832809554
d3_t12_ph838,3,12,12.0,378.625,0.26622226730432974,473,22,0.15615714757345658
d3_t12_ph839,3,12,12.0,768.0,0.3606558507840738,399,35,0.1298828125
d3_t12_ph840,3,12,12.0,304.3333333333333,0.4044578787354394,395,26,0.14421321650237312
d3_t14_ph961,3,14,14.0,672.6666666666666,0.34298620152911763,523,40,0.12958374628344896
d3_t14_ph962,3,14,14.0,561.8333333333334,0.3342139683708814,381,22,0.1130228418866805
d3_t14_ph963,3,14,14.0,1163.25,0.325707758574591,497,44,0.10681280894046852
d3_t14_ph964,3,14,14.0,643.8,0.32432688074492566,389,24,0.12084498291394843
d3_t14_ph965,3,14,14.0,1069.6666666666667,0.23611612620080358,360,38,0.11218448114677469
d3_t14_ph966,3,14,14.0,427.8333333333333,0.3788351259297895,357,32,0.1390728476821192
d3_t14_ph967,3,14,14.0,722.6,0.2762032093725144,521,46,0.14420149460282314
d3_t14_ph968,3,14,14.0,750.25,0.3601420312282964,372,28,0.12395868043985338
d3_t14_ph969,3,14,14.0,892.0,0.35752893397321883,492,55,0.13789237668161436
d3_t14_ph970,3,14,14.0,4753.0,0.15566655452066597,337,26,0.07090258783925941
d3_t14_ph971,3,14,14.0,626.6,0.2762826001343246,401,27,0.12799233961059686
d3_t14_ph972,3,14,14.0,866.0,0.32838278908985696,243,8,0.09353348729792148
d3_t14_ph973,3,14,14.0,644.0,0.3173436191856482,474,38,0.14720496894409937
d3_t14_ph974,3,14,14.0,653.8,0.4901225660507512,401,37,0.1226674824105231
d3_t14_ph975,3,14,14.0,997.0,0.24132262602842458,343,40,0.1146773654296222
d3_t14_ph976,3,14,14.0,1322.3333333333333,0.29997754360823864,366,33,0.09226115452482984
d3_t14_ph977,3,14,14.0,726.6,0.27912752848993627,461,28,0.12689237544728874
d3_t14_ph978,3,14,14.0,396.2857142857143,0.306729454468456,376,11,0.13554434030281182
d3_t14_ph979,3,14,14.0,360.7142857142857,0.4679703884757709,313,20,0.12396039603960396
d3_t14_ph980,3,14,14.0,305.2857142857143,0.5411924629658135,234,15,0.10949929808142256
d3_t14_ph981,3,14,14.0,652.0,0.3952889500799526,420,36,0.12883435582822086
d3_t14_ph982,3,14,14.0,593.2857142857143,0.28224446475212217,660,46,0.1589212617385023
d3_t14_ph983,3,14,14.0,2066.5,0.39748786256272883,446,42,0.10791192838132108
d3_t14_ph984,3,14,14.0,652.6,0.4488690023041788,445,17,0.13637756665645112
d3_t14_ph985,3,14,14.0,929.3333333333334,0.20162252208378315,388,29,0.13916786226685796
d3_t14_ph986,3,14,14.0,1022.5,0.37870393563419674,348,29,0.08508557457212713
d3_t14_ph987,3,14,14.0,2173.5,0.5311960686247349,255,13,0.05866114561766736
d3_t16_ph1081,3,16,16.0,1080.5,0.5862660134456471,332,20,0.07681628875520592
d3_t16_ph1082,3,16,16.0,656.0,0.3009072419985108,284,23,0.10823170731707317
d3_t16_ph1083,3,16,16.0,1472.0,0.4320754026292658,302,33,0.10258152173913043
d3_t16_ph1084,3,16,16.0,1256.3333333333333,0.2737783349449088,386,45,0.10241443353674715
d3_t16_ph1085,3,16,16.0,386.7142857142857,0.39287767283154157,337,14,0.12449205762837089
d3_t16_ph1086,3,16,16.0,712.75,0.3022116305280912,327,30,0.1146965976850228
d3_t16_ph1087,3,16,16.0,337.0,0.43676534590131105,375,19,0.13909495548961423
d3_t16_ph1088,3,16,16.0,421.57142857142856,0.27022903857908664,487,23,0.16502880379532361
d3_t16_ph1090,3,16,16.0,2081.5,0.21982340596378938,389,37,0.09344222916166227
d3_t16_ph1091,3,16,16.0,403.6666666666667,0.3830502134808644,308,13,0.12716763005780346
d3_t16_ph1092,3,16,16.0,1802.5,0.1262656510595539,462,32,0.12815533980582525
d3_t16_ph1093,3,16,16.0,617.6,0.4549325565623935,352,22,0.11398963730569948
d3_t16_ph1094,3,16,16.0,1131.3333333333333,0.4104030007681374,359,19,0.10577489687684148
d3_t16_ph1095,3,16,16.0,554.8,0.35904629187587367,315,16,0.11355443403028118
d3_t16_ph1096,3,16,16.0,656.3333333333334,0.5027912005106103,358,22,0.09090909090909091
d3_t16_ph1097,3,16,16.0,2808.0,0.10688128897274439,277,19,0.09864672364672365
d3_t16_ph1098,3,16,16.0,577.6666666666666,0.42065513719429176,388,33,0.11194460473167916
d3_t16_ph1099,3,16,16.0,466.25,0.396907593175186,420,21,0.1126005361930295
d3_t16_ph1100,3,16,16.0,915.6,0.5180250309385348,324,13,0.07077326343381389
d3_t16_ph1101,3,16,16.0,1341.3333333333333,0.32213403927026596,305,23,0.07579522862823061
d3_t16_ph1102,3,16,16.0,838.0,0.3222700671956366,353,44,0.10531026252983293
d3_t16_ph1103,3,16,16.0,842.4,0.29381828579235697,367,30,0.08713200379867046
d3_t16_ph1104,3,16,16.0,1819.0,0.48813114870423807,324,35,0.08905992303463442
d3_t16_ph1105,3,16,16.0,684.25,0.24744248469692204,331,25,0.12093533065400074
d3_t16_ph1106,3,16,16.0,1122.3333333333333,0.4138301405648977,273,19,0.08108108108108109
d3_t16_ph1107,3,16,16.0,742.6666666666666,0.4604150890075211,210,24,0.09425493716337523
d3_t16_ph1108,3,16,16.0,2848.0,0.32587424784811553,178,14,0.0625
d3_t16_ph1109,3,16,16.0,769.4,0.1787174098726238,583,69,0.15154665973485834
d3_t16_ph1110,3,16,16.0,793.8,0.4857978691530338,277,26,0.06979087931468884
d3_t16_ph1111,3,16,16.0,971.75,0.40604399494501514,407,44,0.10470800102907127
d3_t16_ph1112,3,16,16.0,608.8,0.3834780198279226,342,28,0.11235216819973719
d3_t16_ph1113,3,16,16.0,836.0,0.5092220127548036,345,32,0.08253588516746412
d3_t16_ph1114,3,16,16.0,664.4,0.26910659465852066,528,47,0.15894039735099338
d3_t16_ph1115,3,16,16.0,599.6,0.3106729980336869,364,27,0.12141427618412275
d3_t16_ph189,3,16,16.0,504.0,0.5031560916570692,254,9,0.083994708994709
d3_t18_ph1231,3,18,18.0,1035.6666666666667,0.34065409905083127,365,42,0.1174766655938204
d3_t18_ph1232,3,18,18.0,1036.5,0.44321966504194554,408,53,0.09840810419681621
d3_t18_ph1233,3,18,18.0,1057.6666666666667,0.24220481395001425,447,68,0.14087614245193822
d3_t18_ph1234,3,18,18.0,1056.3333333333333,0.38279856200944873,303,31,0.09561375828337015
d3_t18_ph1235,3,18,18.0,1783.5,0.23013191938729566,355,48,0.09952340902719373
d3_t18_ph1236,3,18,18.0,763.25,0.3293213228559062,389,43,0.12741565673108418
d3_t18_ph1237,3,18,18.0,2288.0,0.2609208108162367,464,65,0.10139860139860139
d3_t18_ph1238,3,18,18.0,1107.3333333333333,0.19818352067477332,464,68,0.13967489464178207
d3_t18_ph1239,3,18,18.0,3903.0,0.13851657996035407,342,36,0.08762490392006149
d3_t18_ph1240,3,18,18.0,1020.5,0.3518921412958296,305,19,0.07471827535521804
d3_t18_ph1241,3,18,18.0,1251.3333333333333,0.2863970352445443,458,30,0.12200319659030368
d3_t18_ph1242,3,18,18.0,866.4,0.28673326273588123,494,76,0.11403508771929824
d3_t18_ph1243,3,18,18.0,1532.0,0.36342799360803113,281,55,0.09171018276762402
d3_t18_ph1244,3,18,18.0,680.8,0.40368431500956864,277,16,0.08137485311398356
d3_t18_ph1245,3,18,18.0,1410.0,0.44732041972563746,273,31,0.09680851063829787
d3_t18_ph1246,3,18,18.0,542.6,0.2237672451742275,409,45,0.15075562108367122
d3_t18_ph1247,3,18,18.0,870.75,0.2620481587388126,444,35,0.12747631352282515
d3_t18_ph1248,3,18,18.0,788.3333333333334,0.3731271149780299,309,38,0.1306553911205074
d3_t18_ph1249,3,18,18.0,418.1666666666667,0.3314544440861991,349,20,0.13909924272618573
d3_t20_ph1372,3,20,20.0,1829.0,0.19790820359094558,403,66,0.11016949152542373
d3_t20_ph1373,3,20,20.0,720.0,0.3674544803543472,275,23,0.0954861111111111
d3_t20_ph1374,3,20,20.0,854.0,0.276808769759377,561,76,0.13138173302107728
d3_t20_ph1375,3,20,20.0,3897.0,0.07399877000648962,431,53,0.11059789581729536
d3_t20_ph1376,3,20,20.0,1959.5,0.1854854945103052,447,55,0.1140597091094667
d3_t20_ph1377,3,20,20.0,732.0,0.35246105819198625,289,26,0.09870218579234973
d3_t20_ph1378,3,20,20.0,781.3333333333334,0.440381574777513,200,11,0.08532423208191127
d3_t20_ph1379,3,20,20.0,1103.5,0.2693084617407398,545,67,0.1234707748074309
d3_t20_ph1380,3,20,20.0,631.3333333333334,0.29141994858429415,487,61,0.1285638859556494
d3_t20_ph1381,3,20,20.0,1215.3333333333333,0.16703376340025633,395,47,0.10833790455293472
d3_t20_ph1382,3,20,20.0,677.0,0.4166513159526778,358,33,0.10576070901033974
d3_t20_ph1383,3,20,20.0,806.4,0.2698587326402622,508,64,0.1259920634920635
d3_t20_ph1384,3,20,20.0,1846.0,0.18976951981673185,302,24,0.0817984832069339
d3_t20_ph1385,3,20,20.0,694.3333333333334,0.28336562211779054,609,66,0.14618338934229477
d3_t20_ph1386,3,20,20.0,1277.6666666666667,0.4041977702899277,590,69,0.15392642838507697
d3_t20_ph1387,3,20,20.0,1370.0,0.20901687858599555,274,20,0.1
d3_t20_ph1388,3,20,20.0,931.3333333333334,0.4696489530188995,276,17,0.09878310665712241
d3_t20_ph1389,3,20,20.0,715.6,0.20003803018600283,613,70,0.1713247624371157
d3_t20_ph1390,3,20,20.0,857.25,0.38786531343643776,430,35,0.12540099154272383
d3_t20_ph1391,3,20,20.0,836.5,0.36146232786219845,458,52,0.13687985654512852
d3_t20_ph1392,3,20,20.0,1168.0,0.3628147059624882,392,57,0.11187214611872145
d3_t20_ph1393,3,20,20.0,1278.5,0.3060894259652236,303,54,0.11849824012514666
d3_t20_ph1394,3,20,20.0,979.25,0.24739694251349403,468,46,0.11947919326014807
d3_t20_ph1395,3,20,20.0,625.0,0.32603125577380604,476,70,0.12693333333333334
d3_t22_ph1508,3,22,22.0,629.1666666666666,0.29633790881096883,570,70,0.1509933774834437
d3_t22_ph1509,3,22,22.0,907.3333333333334,0.14651067198779408,382,55,0.14033798677443057
d3_t22_ph1510,3,22,22.0,704.25,0.26407511328266686,394,40,0.13986510472133476
d3_t22_ph1511,3,22,22.0,564.6,0.2882972241337206,356,33,0.12610697839178178
d3_t22_ph1512,3,22,22.0,1957.0,0.15614529597700727,683,101,0.1745017884517118
d3_t22_ph1513,3,22,22.0,1150.0,0.4906149029296003,467,73,0.1353623188405797
d3_t22_ph1514,3,22,22.0,1040.0,0.4583925486710128,193,17,0.09278846153846154
d3_t22_ph1515,3,22,22.0,1081.75,0.40628974449890154,541,93,0.12502888837531778
d3_t22_ph1516,3,22,22.0,793.8,0.4570921520749325,446,69,0.11237087427563618
d3_t22_ph1517,3,22,22.0,3555.0,0.15583900741191128,317,42,0.08917018284106892
d3_t22_ph1518,3,22,22.0,512.8333333333334,0.3871585304338822,358,29,0.11634709132271694
d3_t22_ph1519,3,22,22.0,993.5,0.15669590432949138,768,98,0.19325616507297433
d3_t22_ph1520,3,22,22.0,831.0,0.49301517256706934,438,44,0.13176895306859207
d3_t22_ph1521,3,22,22.0,1518.3333333333333,0.3426423448681439,460,50,0.10098792535675083
d3_t22_ph1522,3,22,22.0,767.25,0.32191306622017324,378,47,0.12316715542521994
d3_t22_ph1523,3,22,22.0,2187.5,0.16966837621947925,466,60,0.10651428571428571
d3_t22_ph1524,3,22,22.0,1410.6666666666667,0.2163220899227557,437,40,0.10326086956521739
d3_t22_ph1525,3,22,22.0,555.1666666666666,0.3179226420442304,489,58,0.14680276193335334
d3_t22_ph1526,3,22,22.0,935.25,0.5025050267897994,306,38,0.0817963111467522
d3_t22_ph1527,3,22,22.0,1236.3333333333333,0.16747002194670144,509,54,0.1372337557293071
d3_t22_ph1528,3,22,22.0,4509.0,0.12338836818090096,415,51,0.0920381459303615
d3_t22_ph1529,3,22,22.0,451.42857142857144,0.39028201458900463,420,27,0.13291139240506328
d3_t22_ph1530,3,22,22.0,2279.0,0.13494670633580658,477,38,0.10465116279069768
d3_t22_ph1531,3,22,22.0,435.1666666666667,0.4177646899752571,273,8,0.10455764075067024
d3_t22_ph1532,3,22,22.0,569.5,0.3121234776338169,261,19,0.11457418788410886
d3_t22_ph1533,3,22,22.0,634.2,0.373185475381893,338,30,0.1065909807631662
d3_t22_ph1534,3,22,22.0,2116.5,0.14687709602366056,462,81,0.10914245216158752
d3_t22_ph1535,3,22,22.0,525.1666666666666,0.3773502498132406,419,27,0.13297365915582354
d3_t22_ph1536,3,22,22.0,700.8,0.4174150479194143,289,19,0.0824771689497717
d3_t22_ph1537,3,22,22.0,480.8333333333333,0.2684953946641503,437,45,0.151473136915078
d3_t22_ph1538,3,22,22.0,837.25,0.34890937988809956,442,62,0.1319796954314721
d3_t22_ph1539,3,22,22.0,717.5,0.19517880370813648,469,59,0.16341463414634147
d3_t22_ph1540,3,22,22.0,688.0,0.3231809867424869,518,71,0.125484496124031
d3_t22_ph1541,3,22,22.0,1125.0,0.33279757409252575,408,37,0.12088888888888889
d4_t00_ph110,4,0,0.0,3663.0,0.1891730641458693,260,29,0.07098007098007098
d4_t00_ph111,4,0,0.0,560.0,0.3433378516755698,385,35,0.11458333333333333
d4_t00_ph112,4,0,0.0,3366.0,0.3779440197015701,142,10,0.0421865715983363
d4_t00_ph113,4,0,0.0,3799.0,0.25339736319078704,228,25,0.06001579362990261
d4_t00_ph114,4,0,0.0,1269.0,0.45580485325425485,225,24,0.0591016548463357
d4_t00_ph115,4,0,0.0,724.4,0.331376940156228,427,39,0.11789066813914964
d4_t00_ph116,4,0,0.0,986.25,0.2661892420697835,441,26,0.11178707224334601
d4_t00_ph117,4,0,0.0,1043.0,0.30737741975814586,286,33,0.09140300415468201
d4_t00_ph118,4,0,0.0,874.0,0.5212473232994558,203,24,0.07742181540808543
d4_t00_ph119,4,0,0.0,4590.0,0.10847516128944198,343,17,0.0747276688453159
d4_t00_ph120,4,0,0.0,502.875,0.2906007406903789,637,47,0.15833954760129257
d4_t00_ph121,4,0,0.0,4353.0,0.1022812103861993,351,12,0.08063404548587182
d4_t00_ph122,4,0,0.0,1943.0,0.13290323881039745,418,39,0.10756562017498714
d4_t00_ph123,4,0,0.0,1659.0,0.2073555556226795,355,20,0.10699216395418927
d4_t00_ph124,4,0,0.0,2022.5,0.23349579481044824,356,28,0.08800988875154511
d4_t00_ph125,4,0,0.0,712.0,0.2185002262204176,407,21,0.11432584269662921
d4_t00_ph126,4,0,0.0,498.1666666666667,0.2853221083418946,385,27,0.1288056206088993
d4_t00_ph127,4,0,0.0,2023.0,0.277576899954108,306,30,0.07563025210084033
d4_t00_ph128,4,0,0.0,1427.0,0.3566343489096672,624,50,0.14576033637000702
d4_t00_ph129,4,0,0.0,1441.3333333333333,0.2006138494457126,430,61,0.09944495837187789
d4_t00_ph130,4,0,0.0,721.25,0.23912925089716572,373,31,0.1292894280762565
d4_t00_ph131,4,0,0.0,2367.0,0.14207098474174548,238,10,0.10054921841994086
d4_t00_ph132,4,0,0.0,3444.0,0.20918998092578733,241,16,0.06997677119628339
d4_t00_ph133,4,0,0.0,2782.0,0.19637403774393533,204,20,0.07332854061826025
d4_t00_ph134,4,0,0.0,2046.0,0.12533401485428755,443,35,0.10826001955034213
d4_t00_ph135,4,0,0.0,4516.0,0.09444904925850342,446,54,0.0987599645704163
d4_t00_ph136,4,0,0.0,1346.0,0.3073119964284327,368,49,0.09113422486379395
d4_t00_ph137,4,0,0.0,3782.0,0.16409909427113176,320,19,0.08461131676361713
d4_t00_ph138,4,0,0.0,3935.0,0.08971656539861238,437,61,0.1110546378653113
d4_t00_ph139,4,0,0.0,2196.0,0.4954883739686001,296,24,0.06739526411657559
d4_t00_ph140,4,0,0.0,1322.0,0.2953707530217538,359,15,0.09051941502773575
d4_t00_ph141,4,0,0.0,1607.6666666666667,0.19714605896903828,681,105,0.14119842421729215
d4_t00_ph142,4,0,0.0,626.8,0.22918570174602637,483,54,0.15411614550095723
d4_t00_ph143,4,0,0.0,807.6,0.325556476602218,495,37,0.1225854383358098
d4_t00_ph144,4,0,0.0,2974.0,0.4243526578011173,136,17,0.04572965702757229
d4_t00_ph145,4,0,0.0,4337.0,0.036467204637021994,543,37,0.12520175236338482
d4_t00_ph146,4,0,0.0,4403.0,0.0877307758807234,394,28,0.0894844424256189
d4_t00_ph147,4,0,0.0,1011.6666666666666,0.41874627059577324,401,60,0.13212520593080726
d4_t00_ph148,4,0,0.0,1643.0,0.3934328514972508,251,31,0.07638466220328667
d4_t00_ph149,4,0,0.0,3541.0,0.44949301009754544,190,26,0.05365715899463428
d4_t00_ph150,4,0,0.0,1201.3333333333333,0.2369687411642991,347,42,0.0962819089900111
d4_t00_ph151,4,0,0.0,2073.0,0.18440396367804704,535,53,0.12904003859141341
d4_t00_ph152,4,0,0.0,1622.3333333333333,0.5157070706801354,355,35,0.07294020957468667
d4_t00_ph153,4,0,0.0,1691.0,0.1300417136443492,422,62,0.12477823772915435
d4_t00_ph154,4,0,0.0,513.2,0.38341021187384705,287,20,0.11184723304754482
d4_t00_ph155,4,0,0.0,1850.0,0.19038510416900895,485,66,0.13108108108108107
d4_t00_ph156,4,0,0.0,1796.5,0.3413084614034812,404,47,0.11244085722237684
d4_t00_ph157,4,0,0.0,899.25,0.30787158815829474,521,66,0.14484292465943843
d4_t00_ph158,4,0,0.0,1263.5,0.26086817663508055,265,36,0.10486743173723784
